,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-15,248.0,254.419998,244.86000099999998,253.5,253.5,11000100
1,2019-07-16,249.30000299999998,253.52999900000003,247.92999300000002,252.38000499999998,252.38000499999998,8149000
2,2019-07-17,255.669998,258.309998,253.350006,254.86000099999998,254.86000099999998,9764700
3,2019-07-18,255.05000299999998,255.75,251.88999900000002,253.539993,253.539993,4764500
